Player,Mat,Inns,Dis,Ct,St,D/I,Season,Country,Country_right,player_id
A Manousis,4,4.0,4.0,2.0,2.0,0.36363636363636365,2022,GRC,Greece,b672e825
A Mansale,4,4.0,2.0,2.0,0.0,0.5,2018/19,VAN,Vanuatu,a22b4f3f
A Mansale,5,5.0,2.0,2.0,0.0,0.2222222222222222,2019,VAN,Vanuatu,a22b4f3f
A Mansale,5,5.0,5.0,5.0,0.0,0.35714285714285715,2019/20,VAN,Vanuatu,a22b4f3f
A Mansale,6,6.0,7.0,7.0,0.0,0.35,2022,VAN,Vanuatu,a22b4f3f
A Mansale,1,1.0,7.0,7.0,0.0,0.3333333333333333,2022/23,VAN,Vanuatu,a22b4f3f
A Mansale,6,6.0,11.0,11.0,0.0,0.4074074074074074,2023,VAN,Vanuatu,a22b4f3f
A Mansale,1,1.0,13.0,13.0,0.0,0.4642857142857143,2023/24,VAN,Vanuatu,a22b4f3f
A Mansale,6,6.0,16.0,16.0,0.0,0.47058823529411764,2024,VAN,Vanuatu,a22b4f3f
A Martel,2,2.0,0.0,0.0,0.0,0.0,2022,GUE,Guernsey,65cd62a9
A Martel,5,5.0,0.0,0.0,0.0,0.0,2023,GUE,Guernsey,65cd62a9
A Martel,11,11.0,3.0,3.0,0.0,0.16666666666666666,2024,GUE,Guernsey,65cd62a9
A Mehmood,2,2.0,0.0,0.0,0.0,0.0,2015/16,HKG,Hong Kong,7cefb2a2
A Mehmood,1,1.0,0.0,0.0,0.0,0.0,2023,HKG,Hong Kong,7cefb2a2
A Mehmood,4,4.0,1.0,1.0,0.0,0.14285714285714285,2024,HKG,Hong Kong,7cefb2a2
A Mene-Ejegi,11,11.0,5.0,5.0,0.0,0.45454545454545453,2022,SRB,Serbia,e4f13acd
A Mene-Ejegi,1,1.0,5.0,5.0,0.0,0.4166666666666667,2023/24,SRB,Serbia,e4f13acd
A Mene-Ejegi,1,1.0,5.0,5.0,0.0,0.38461538461538464,2024,SRB,Serbia,e4f13acd
A Mishra,1,1.0,1.0,1.0,0.0,1.0,2016,IND,India,6b19d823
A Mishra,2,2.0,1.0,1.0,0.0,0.3333333333333333,2016/17,IND,India,6b19d823
A Modi,7,7.0,2.0,2.0,0.0,0.2857142857142857,2022/23,SGP,Singapore,4edfc785
A Mongar,2,2.0,0.0,0.0,0.0,0.0,2023,BHU,Bhutan,940255af
A Morris,6,6.0,0.0,0.0,0.0,0.0,2019,CAY,Cayman Islands,04cf2e94
A Morris,2,2.0,0.0,0.0,0.0,0.0,2022,CAY,Cayman Islands,04cf2e94
A Morris,4,4.0,0.0,0.0,0.0,0.0,2023/24,CAY,Cayman Islands,04cf2e94
A Mustafa,1,1.0,2.0,2.0,0.0,2.0,2021/22,Arg,Argentina,a4571ba9
A Mustafa,1,1.0,2.0,2.0,0.0,1.0,2022/23,Arg,Argentina,a4571ba9
A Mutreja,6,6.0,4.0,4.0,0.0,0.6666666666666666,2022,SGP,Singapore,a2ec22d2
A Mutreja,2,2.0,6.0,6.0,0.0,0.75,2023,SGP,Singapore,a2ec22d2
A Mutreja,5,5.0,9.0,9.0,0.0,0.6923076923076923,2024,SGP,Singapore,a2ec22d2
A Nanda,3,3.0,0.0,0.0,0.0,0.0,2019,LUX,Luxembourg,704e0160
A Nanda,2,2.0,0.0,0.0,0.0,0.0,2020,LUX,Luxembourg,704e0160
A Nanda,3,3.0,3.0,3.0,0.0,0.375,2021,LUX,Luxembourg,704e0160
A Nanda,6,6.0,3.0,3.0,0.0,0.21428571428571427,2022,LUX,Luxembourg,704e0160
A Nanda,10,10.0,5.0,5.0,0.0,0.20833333333333334,2023,LUX,Luxembourg,704e0160
A Nanda,2,2.0,9.0,9.0,0.0,0.34615384615384615,2023/24,LUX,Luxembourg,704e0160
A Nanda,5,5.0,13.0,13.0,0.0,0.41935483870967744,2024,LUX,Luxembourg,704e0160
A Nao,2,2.0,0.0,0.0,0.0,0.0,2017,PNG,Papua New Guinea,4d1ec7eb
A Nao,1,1.0,0.0,0.0,0.0,0.0,2021/22,PNG,Papua New Guinea,4d1ec7eb
A Nao,7,7.0,3.0,3.0,0.0,0.3,2023,PNG,Papua New Guinea,4d1ec7eb
A Nao,4,4.0,5.0,5.0,0.0,0.35714285714285715,2023/24,PNG,Papua New Guinea,4d1ec7eb
A Nao,4,4.0,5.0,5.0,0.0,0.2777777777777778,2024,PNG,Papua New Guinea,4d1ec7eb
A Natubhai Ahir,3,3.0,1.0,1.0,0.0,0.3333333333333333,2019,PAN,Panama,9c91218d
A Natubhai Ahir,5,5.0,5.0,4.0,1.0,0.625,2021/22,PAN,Panama,9c91218d
A Natubhai Ahir,4,4.0,9.0,4.0,5.0,0.75,2022/23,PAN,Panama,9c91218d
A Natubhai Ahir,4,4.0,11.0,6.0,5.0,0.6875,2023/24,PAN,Panama,9c91218d
A Ndlovu,3,3.0,3.0,3.0,0.0,1.0,2019,ZIM,Zimbabwe,3abe1ef6
A Ndlovu,3,3.0,3.0,3.0,0.0,0.5,2022,ZIM,Zimbabwe,3abe1ef6
A Ndlovu,4,4.0,4.0,4.0,0.0,0.4,2023/24,ZIM,Zimbabwe,3abe1ef6
A Ndlovu,2,2.0,4.0,4.0,0.0,0.3333333333333333,2024,ZIM,Zimbabwe,3abe1ef6
A Nehra,15,15.0,1.0,1.0,0.0,0.06666666666666667,2015/16,IND,India,96fd40ae
A Nehra,3,3.0,1.0,1.0,0.0,0.05555555555555555,2016/17,IND,India,96fd40ae
A Nehra,1,1.0,1.0,1.0,0.0,0.05263157894736842,2017/18,IND,India,96fd40ae
A Nimaga,3,3.0,1.0,1.0,0.0,0.3333333333333333,2024,Mali,Mali,bc304f82
A Nortje,3,3.0,0.0,0.0,0.0,0.0,2019/20,SA,South Africa,acdc62f5
A Nortje,2,2.0,0.0,0.0,0.0,0.0,2020/21,SA,South Africa,acdc62f5
A Nortje,6,6.0,1.0,1.0,0.0,0.09090909090909091,2021,SA,South Africa,acdc62f5
A Nortje,5,5.0,4.0,4.0,0.0,0.25,2021/22,SA,South Africa,acdc62f5
A Nortje,6,6.0,6.0,6.0,0.0,0.2727272727272727,2022,SA,South Africa,acdc62f5
A Nortje,9,9.0,8.0,8.0,0.0,0.25806451612903225,2022/23,SA,South Africa,acdc62f5
A Nortje,11,11.0,10.0,10.0,0.0,0.23809523809523808,2024,SA,South Africa,acdc62f5
A Osei,1,1.0,0.0,0.0,0.0,0.0,2022/23,GHA,Ghana,375322d1
A Osei,11,11.0,2.0,1.0,1.0,0.16666666666666666,2023/24,GHA,Ghana,375322d1
A Osei,5,5.0,2.0,1.0,1.0,0.11764705882352941,2024,GHA,Ghana,375322d1
A Otwani,4,4.0,1.0,1.0,0.0,0.25,2019,UGA,Uganda,6727fb4d
A Otwani,3,3.0,1.0,1.0,0.0,0.14285714285714285,2019/20,UGA,Uganda,6727fb4d
A Otwani,7,6.0,4.0,4.0,0.0,0.3076923076923077,2021,UGA,Uganda,6727fb4d
A Otwani,3,3.0,5.0,5.0,0.0,0.3125,2022,UGA,Uganda,6727fb4d
A Parima,6,6.0,3.0,3.0,0.0,0.5,2022,COK,Cook Islands,866d3ac8
A Parima,6,6.0,7.0,7.0,0.0,0.5833333333333334,2024,COK,Cook Islands,866d3ac8
A Paul,4,4.0,0.0,0.0,0.0,0.0,2022,EST,Estonia,fa308279
A Paul,2,2.0,1.0,1.0,0.0,0.16666666666666666,2023,EST,Estonia,fa308279
A Paul,7,7.0,7.0,7.0,0.0,0.5384615384615384,2024,EST,Estonia,fa308279
A Prashar,5,5.0,0.0,0.0,0.0,0.0,2023,HUN,Hungary,b18dbaff
A Rajshekara,8,8.0,1.0,1.0,0.0,0.125,2024,ROM,Romania,1f3e41fe
A Randhawa,8,8.0,1.0,1.0,0.0,0.125,2022,Aut,Austria,1798078c
A Randhawa,9,9.0,4.0,4.0,0.0,0.23529411764705882,2023,Aut,Austria,1798078c
A Randhawa,4,4.0,5.0,5.0,0.0,0.23809523809523808,2024,Aut,Austria,1798078c
A Rangaswamy,4,4.0,1.0,1.0,0.0,0.25,2019,BOT,Botswana,08df0bd3
A Rangaswamy,4,4.0,1.0,1.0,0.0,0.125,2021/22,BOT,Botswana,08df0bd3
A Reyes,3,3.0,0.0,0.0,0.0,0.0,2021/22,GIBR,Gibraltar,fd2b8c06
A Reyes,6,6.0,3.0,3.0,0.0,0.3333333333333333,2022,GIBR,Gibraltar,fd2b8c06
A Reyes,7,7.0,4.0,4.0,0.0,0.25,2023,GIBR,Gibraltar,fd2b8c06
A Reyes,4,4.0,6.0,6.0,0.0,0.3,2023/24,GIBR,Gibraltar,fd2b8c06
A Reyes,4,4.0,8.0,8.0,0.0,0.3333333333333333,2024,GIBR,Gibraltar,fd2b8c06
A Sawyer,2,2.0,0.0,0.0,0.0,0.0,2023/24,GIBR,Gibraltar,201d3a67
A Sawyer,1,1.0,0.0,0.0,0.0,0.0,2024,GIBR,Gibraltar,201d3a67
A Shahi,9,9.0,5.0,5.0,0.0,0.5555555555555556,2024,CYP,Cyprus,2011735e
A Sharafu,5,5.0,1.0,1.0,0.0,0.2,2019/20,UAE,United Arab Emirates,06cad4f0
A Sharafu,1,1.0,2.0,2.0,0.0,0.3333333333333333,2021/22,UAE,United Arab Emirates,06cad4f0
A Sharafu,3,3.0,5.0,5.0,0.0,0.5555555555555556,2022/23,UAE,United Arab Emirates,06cad4f0
A Sharafu,12,12.0,10.0,10.0,0.0,0.47619047619047616,2023/24,UAE,United Arab Emirates,06cad4f0
A Sharafu,9,9.0,12.0,12.0,0.0,0.4,2024,UAE,United Arab Emirates,06cad4f0
A Sharma,9,9.0,8.0,6.0,2.0,0.8888888888888888,2023,UAE,United Arab Emirates,5661ef90
A Sharma,9,9.0,8.0,6.0,2.0,0.8888888888888888,2023,UAE,India,a3ead8da
A Sharma,2,2.0,10.0,8.0,2.0,0.9090909090909091,2023/24,UAE,United Arab Emirates,5661ef90
A Sharma,2,2.0,10.0,8.0,2.0,0.9090909090909091,2023/24,UAE,India,a3ead8da
A Sharma,1,1.0,10.0,8.0,2.0,0.8333333333333334,2024,UAE,United Arab Emirates,5661ef90
A Sharma,1,1.0,10.0,8.0,2.0,0.8333333333333334,2024,UAE,India,a3ead8da
A Shreshta,12,12.0,13.0,12.0,1.0,1.0833333333333333,2021/22,NGA,Nigeria,4e9af8f6
A Shreshta,7,7.0,20.0,18.0,2.0,1.0526315789473684,2022/23,NGA,Nigeria,4e9af8f6
A Shreshta,3,3.0,20.0,18.0,2.0,0.9090909090909091,2023/24,NGA,Nigeria,4e9af8f6
A Shukla,5,5.0,0.0,0.0,0.0,0.0,2024,CRT,Hong Kong,a1e80d06
A Shukla,5,5.0,0.0,0.0,0.0,0.0,2024,CRT,Croatia,c594137f
A Shukla,7,7.0,0.0,0.0,0.0,0.0,2022,HKG,Hong Kong,a1e80d06
A Shukla,7,7.0,0.0,0.0,0.0,0.0,2022,HKG,Croatia,c594137f
A Shukla,6,6.0,0.0,0.0,0.0,0.0,2023,HKG,Hong Kong,a1e80d06
A Shukla,6,6.0,0.0,0.0,0.0,0.0,2023,HKG,Croatia,c594137f
A Shukla,12,11.0,5.0,5.0,0.0,0.20833333333333334,2023/24,HKG,Hong Kong,a1e80d06
A Shukla,12,11.0,5.0,5.0,0.0,0.20833333333333334,2023/24,HKG,Croatia,c594137f
A Shukla,13,13.0,6.0,6.0,0.0,0.16216216216216217,2024,HKG,Hong Kong,a1e80d06
A Shukla,13,13.0,6.0,6.0,0.0,0.16216216216216217,2024,HKG,Croatia,c594137f
A Sokovagone,6,6.0,3.0,3.0,0.0,0.5,2024,Fiji,Fiji,10e34eef
A Trivedi,1,1.0,0.0,0.0,0.0,0.0,2022,LUX,Luxembourg,917f0c3f
A Turay,4,4.0,1.0,1.0,0.0,0.25,2022/23,SLE,Sierra Leone,11a22126
A Turay,14,14.0,3.0,3.0,0.0,0.16666666666666666,2023/24,SLE,Sierra Leone,11a22126
A Turkmen,4,4.0,3.0,3.0,0.0,0.75,2022,TKY,Turkey,e56f4180
A Turkmen,4,3.0,4.0,4.0,0.0,0.5714285714285714,2023,TKY,Turkey,e56f4180
A Turkmen,4,4.0,4.0,4.0,0.0,0.36363636363636365,2024,TKY,Turkey,e56f4180
A Vala,3,3.0,2.0,2.0,0.0,0.6666666666666666,2015,PNG,Papua New Guinea,72e60730
A Vala,3,3.0,6.0,6.0,0.0,1.0,2015/16,PNG,Papua New Guinea,72e60730
A Vala,3,3.0,7.0,7.0,0.0,0.7777777777777778,2017,PNG,Papua New Guinea,72e60730
A Vala,4,4.0,8.0,8.0,0.0,0.6153846153846154,2018/19,PNG,Papua New Guinea,72e60730
A Vala,5,5.0,10.0,10.0,0.0,0.5555555555555556,2019,PNG,Papua New Guinea,72e60730
A Vala,8,8.0,14.0,14.0,0.0,0.5384615384615384,2019/20,PNG,Papua New Guinea,72e60730
A Vala,10,10.0,17.0,17.0,0.0,0.4722222222222222,2021/22,PNG,Papua New Guinea,72e60730
A Vala,7,7.0,19.0,19.0,0.0,0.4418604651162791,2022,PNG,Papua New Guinea,72e60730
A Vala,10,10.0,27.0,27.0,0.0,0.5094339622641509,2023,PNG,Papua New Guinea,72e60730
A Vala,6,6.0,28.0,28.0,0.0,0.4745762711864407,2023/24,PNG,Papua New Guinea,72e60730
A Vala,4,4.0,30.0,30.0,0.0,0.47619047619047616,2024,PNG,Papua New Guinea,72e60730
A Venkatesh,7,7.0,3.0,3.0,0.0,0.42857142857142855,2021,SWE,Sweden,06b45b20
A Venkatesh,9,9.0,9.0,9.0,0.0,0.5625,2022,SWE,Sweden,06b45b20
A Wright,4,4.0,1.0,1.0,0.0,0.25,2022/23,CAY,Cayman Islands,4bb7f51e
A Yon,7,6.0,0.0,0.0,0.0,0.0,2022/23,STHEL,St Helena,99bf1fb7
A Zampa,6,6.0,0.0,0.0,0.0,0.0,2015/16,AUS,Australia,14f96089
A Zampa,2,2.0,0.0,0.0,0.0,0.0,2016,AUS,Australia,14f96089
A Zampa,2,2.0,0.0,0.0,0.0,0.0,2016/17,AUS,Australia,14f96089
A Zampa,3,3.0,0.0,0.0,0.0,0.0,2017/18,AUS,Australia,14f96089
A Zampa,9,8.0,1.0,1.0,0.0,0.047619047619047616,2018/19,AUS,Australia,14f96089
A Zampa,8,8.0,4.0,4.0,0.0,0.13793103448275862,2019/20,AUS,Australia,14f96089
A Zampa,3,3.0,5.0,5.0,0.0,0.15625,2020,AUS,Australia,14f96089
A Zampa,8,8.0,7.0,7.0,0.0,0.175,2020/21,AUS,Australia,14f96089
A Zampa,9,9.0,9.0,9.0,0.0,0.1836734693877551,2021,AUS,Australia,14f96089
A Zampa,12,12.0,9.0,9.0,0.0,0.14754098360655737,2021/22,AUS,Australia,14f96089
A Zampa,3,3.0,9.0,9.0,0.0,0.140625,2022,AUS,Australia,14f96089
A Zampa,7,7.0,10.0,10.0,0.0,0.14084507042253522,2022/23,AUS,Australia,14f96089
A Zampa,8,8.0,12.0,12.0,0.0,0.1518987341772152,2023/24,AUS,Australia,14f96089
A Zampa,12,12.0,15.0,15.0,0.0,0.16483516483516483,2024,AUS,Australia,14f96089
AA Banner,3,3.0,2.0,2.0,0.0,0.6666666666666666,2019,Blz,Belize,02d11602
AA Banner,6,6.0,2.0,2.0,0.0,0.2222222222222222,2021/22,Blz,Belize,02d11602
AA Gajic,5,5.0,2.0,2.0,0.0,0.4,2022,SRB,Serbia,a768a762
AA Gajic,4,3.0,5.0,5.0,0.0,0.625,2023,SRB,Serbia,a768a762
AA Gajic,2,2.0,5.0,5.0,0.0,0.5,2023/24,SRB,Serbia,a768a762
AA Gajic,7,7.0,5.0,5.0,0.0,0.29411764705882354,2024,SRB,Serbia,a768a762
AA Jasani,6,6.0,0.0,0.0,0.0,0.0,2021/22,TAN,Tanzania,1fb04d31
AA Navicha,2,2.0,0.0,0.0,0.0,0.0,2021/22,MOZ,Mozambique,5c805a60
AA Navicha,8,8.0,2.0,2.0,0.0,0.2,2022,MOZ,Mozambique,5c805a60
AA Navicha,7,7.0,5.0,5.0,0.0,0.29411764705882354,2022/23,MOZ,Mozambique,5c805a60
AA Navicha,3,3.0,5.0,5.0,0.0,0.25,2023,MOZ,Mozambique,5c805a60
AA Navicha,3,3.0,5.0,5.0,0.0,0.21739130434782608,2023/24,MOZ,Mozambique,5c805a60
AA Navicha,5,5.0,5.0,5.0,0.0,0.17857142857142858,2024/25,MOZ,Mozambique,5c805a60
AA Obanda,3,3.0,1.0,1.0,0.0,0.3333333333333333,2019,KENYA,Kenya,7081491e
AA Obanda,3,3.0,1.0,1.0,0.0,0.16666666666666666,2019/20,KENYA,Kenya,7081491e
AA Obanda,6,5.0,1.0,1.0,0.0,0.09090909090909091,2021,KENYA,Kenya,7081491e
AA Obanda,6,6.0,2.0,2.0,0.0,0.11764705882352941,2021/22,KENYA,Kenya,7081491e
AA Obanda,3,3.0,2.0,2.0,0.0,0.1,2022,KENYA,Kenya,7081491e
AA Obanda,6,6.0,4.0,4.0,0.0,0.15384615384615385,2023,KENYA,Kenya,7081491e
AA Onikoyi,3,3.0,0.0,0.0,0.0,0.0,2019,NGA,Nigeria,409ce380
AA Onikoyi,6,6.0,2.0,2.0,0.0,0.2222222222222222,2019/20,NGA,Nigeria,409ce380
AA Onikoyi,5,5.0,2.0,2.0,0.0,0.14285714285714285,2021/22,NGA,Nigeria,409ce380
AA Onikoyi,2,2.0,3.0,3.0,0.0,0.1875,2022/23,NGA,Nigeria,409ce380
AA Onikoyi,13,12.0,8.0,8.0,0.0,0.2857142857142857,2023/24,NGA,Nigeria,409ce380
AAA Patel,6,6.0,2.0,2.0,0.0,0.3333333333333333,2021/22,LES,Lesotho,fd3c5c00
AAA Patel,2,2.0,2.0,2.0,0.0,0.25,2022/23,LES,Lesotho,fd3c5c00
AAP Atkinson,2,2.0,0.0,0.0,0.0,0.0,2023,ENG,England,70d57519
AAP Atkinson,1,1.0,0.0,0.0,0.0,0.0,2023/24,ENG,England,70d57519
AAP Rivero,6,6.0,2.0,2.0,0.0,0.3333333333333333,2022/23,Arg,Argentina,1911dcbc
AAP Rivero,2,2.0,2.0,2.0,0.0,0.25,2023/24,Arg,Argentina,1911dcbc
AAP Rivero,1,1.0,3.0,3.0,0.0,0.3333333333333333,2024/25,Arg,Argentina,1911dcbc
AB Kamara,9,9.0,3.0,3.0,0.0,0.3333333333333333,2021/22,SLE,Sierra Leone,3951be49
AB Mengoumou,1,1.0,0.0,0.0,0.0,0.0,2021/22,CAM,Cameroon,8ad3d034
AB Mengoumou,3,3.0,0.0,0.0,0.0,0.0,2022,CAM,Cameroon,8ad3d034
AB Mengoumou,4,4.0,1.0,1.0,0.0,0.125,2022/23,CAM,Cameroon,8ad3d034
AB de Villiers,4,4.0,5.0,5.0,0.0,1.25,2015,SA,South Africa,c4487b84
AB de Villiers,10,10.0,10.0,9.0,1.0,0.7142857142857143,2015/16,SA,South Africa,c4487b84
AB de Villiers,2,2.0,10.0,9.0,1.0,0.625,2016/17,SA,South Africa,c4487b84
AB de Villiers,3,3.0,12.0,11.0,1.0,0.631578947368421,2017,SA,South Africa,c4487b84
AB de Villiers,2,2.0,14.0,13.0,1.0,0.6666666666666666,2017/18,SA,South Africa,c4487b84
AC Agar,2,2.0,3.0,3.0,0.0,1.5,2015/16,AUS,Australia,a2421394
AC Agar,5,5.0,7.0,7.0,0.0,1.0,2017/18,AUS,Australia,a2421394
AC Agar,6,6.0,10.0,10.0,0.0,0.7692307692307693,2018,AUS,Australia,a2421394
AC Agar,2,2.0,10.0,10.0,0.0,0.6666666666666666,2018/19,AUS,Australia,a2421394
AC Agar,9,9.0,15.0,15.0,0.0,0.625,2019/20,AUS,Australia,a2421394
AC Agar,3,3.0,17.0,17.0,0.0,0.6296296296296297,2020,AUS,Australia,a2421394
AC Agar,5,5.0,20.0,20.0,0.0,0.625,2020/21,AUS,Australia,a2421394
AC Agar,7,7.0,26.0,26.0,0.0,0.6666666666666666,2021,AUS,Australia,a2421394
AC Agar,4,4.0,28.0,28.0,0.0,0.6511627906976745,2021/22,AUS,Australia,a2421394
AC Agar,3,3.0,31.0,31.0,0.0,0.6739130434782609,2022,AUS,Australia,a2421394
AC Agar,1,1.0,31.0,31.0,0.0,0.6595744680851063,2022/23,AUS,Australia,a2421394
AC Agar,2,2.0,32.0,32.0,0.0,0.6530612244897959,2024,AUS,Australia,a2421394
AC Douglas,6,6.0,5.0,5.0,0.0,0.8333333333333334,2019,BER,Bermuda,f86ce673
AC Douglas,4,4.0,5.0,5.0,0.0,0.5,2019/20,BER,Bermuda,f86ce673
AC Douglas,6,6.0,7.0,7.0,0.0,0.4375,2021/22,BER,Bermuda,f86ce673
AC Douglas,5,5.0,11.0,11.0,0.0,0.5238095238095238,2023/24,BER,Bermuda,f86ce673
AC Evans,7,5.0,3.0,3.0,0.0,0.6,2015,SCOT,Scotland,e9a870ed
AC Evans,4,4.0,4.0,4.0,0.0,0.4444444444444444,2015/16,SCOT,Scotland,e9a870ed
AC Evans,5,5.0,5.0,5.0,0.0,0.35714285714285715,2018,SCOT,Scotland,e9a870ed
AC Evans,3,3.0,5.0,5.0,0.0,0.29411764705882354,2018/19,SCOT,Scotland,e9a870ed
AC Evans,3,3.0,6.0,6.0,0.0,0.3,2019,SCOT,Scotland,e9a870ed
AC Evans,5,5.0,7.0,7.0,0.0,0.28,2019/20,SCOT,Scotland,e9a870ed
AC Evans,3,3.0,10.0,10.0,0.0,0.35714285714285715,2021,SCOT,Scotland,e9a870ed
AC Evans,4,4.0,10.0,10.0,0.0,0.3125,2021/22,SCOT,Scotland,e9a870ed
AC Evans,1,1.0,11.0,11.0,0.0,0.3333333333333333,2022,SCOT,Scotland,e9a870ed
ACF Stokes,7,7.0,1.0,1.0,0.0,0.14285714285714285,2019,GUE,Guernsey,7f74b21d
ACF Stokes,1,1.0,1.0,1.0,0.0,0.125,2020,GUE,Guernsey,7f74b21d
ACF Stokes,8,8.0,7.0,7.0,0.0,0.4375,2022,GUE,Guernsey,7f74b21d
AD Fofana,3,3.0,0.0,0.0,0.0,0.0,2024,Mali,Mali,8d4a236d
AD Hales,2,2.0,0.0,0.0,0.0,0.0,2015,ENG,England,92aeac25
AD Hales,9,9.0,5.0,5.0,0.0,0.45454545454545453,2015/16,ENG,England,92aeac25
AD Hales,1,1.0,5.0,5.0,0.0,0.4166666666666667,2016,ENG,England,92aeac25
AD Hales,3,3.0,7.0,7.0,0.0,0.4666666666666667,2017,ENG,England,92aeac25
AD Hales,4,4.0,8.0,8.0,0.0,0.42105263157894735,2017/18,ENG,England,92aeac25
AD Hales,4,4.0,10.0,10.0,0.0,0.43478260869565216,2018,ENG,England,92aeac25
AD Hales,4,4.0,13.0,13.0,0.0,0.48148148148148145,2018/19,ENG,England,92aeac25
AD Hales,6,6.0,14.0,14.0,0.0,0.42424242424242425,2022,ENG,England,92aeac25
AD Hales,9,9.0,20.0,20.0,0.0,0.47619047619047616,2022/23,ENG,England,92aeac25
AD Mathews,1,1.0,0.0,0.0,0.0,0.0,2015,SL,Sri Lanka,896d78ad
AD Mathews,10,10.0,5.0,5.0,0.0,0.45454545454545453,2015/16,SL,Sri Lanka,896d78ad
AD Mathews,1,1.0,5.0,5.0,0.0,0.4166666666666667,2016,SL,Sri Lanka,896d78ad
AD Mathews,2,2.0,7.0,7.0,0.0,0.5,2016/17,SL,Sri Lanka,896d78ad
AD Mathews,1,1.0,7.0,7.0,0.0,0.4666666666666667,2017,SL,Sri Lanka,896d78ad
AD Mathews,2,2.0,7.0,7.0,0.0,0.4117647058823529,2017/18,SL,Sri Lanka,896d78ad
AD Mathews,1,1.0,7.0,7.0,0.0,0.3888888888888889,2018,SL,Sri Lanka,896d78ad
AD Mathews,3,3.0,7.0,7.0,0.0,0.3333333333333333,2019/20,SL,Sri Lanka,896d78ad
AD Mathews,3,3.0,8.0,8.0,0.0,0.3333333333333333,2020/21,SL,Sri Lanka,896d78ad
AD Mathews,9,9.0,11.0,11.0,0.0,0.3333333333333333,2023/24,SL,Sri Lanka,896d78ad
AD Mathews,3,3.0,11.0,11.0,0.0,0.3055555555555556,2024,SL,Sri Lanka,896d78ad
AD Poynter,4,2.0,1.0,1.0,0.0,0.5,2015,IRE,Ireland,b98cdbf0
AD Poynter,5,5.0,1.0,1.0,0.0,0.14285714285714285,2015/16,IRE,Ireland,b98cdbf0
AD Russell,3,3.0,0.0,0.0,0.0,0.0,2014/15,WI,West Indies,bbd41817
AD Russell,8,8.0,3.0,3.0,0.0,0.2727272727272727,2015/16,WI,West Indies,bbd41817
AD Russell,2,2.0,3.0,3.0,0.0,0.23076923076923078,2016,WI,West Indies,bbd41817
AD Russell,4,4.0,4.0,4.0,0.0,0.23529411764705882,2018,WI,West Indies,bbd41817
AD Russell,2,2.0,5.0,5.0,0.0,0.2631578947368421,2019/20,WI,West Indies,bbd41817
AD Russell,13,10.0,8.0,8.0,0.0,0.27586206896551724,2021,WI,West Indies,bbd41817
AD Russell,5,5.0,9.0,9.0,0.0,0.2647058823529412,2021/22,WI,West Indies,bbd41817
AD Russell,8,8.0,11.0,11.0,0.0,0.2619047619047619,2023/24,WI,West Indies,bbd41817
AD Russell,7,7.0,14.0,14.0,0.0,0.2857142857142857,2024,WI,West Indies,bbd41817
ADS Fletcher,1,1.0,1.0,1.0,0.0,1.0,2014/15,WI,West Indies,1bae756b
ADS Fletcher,5,5.0,3.0,3.0,0.0,0.5,2015/16,WI,West Indies,1bae756b
ADS Fletcher,2,2.0,4.0,4.0,0.0,0.5,2016,WI,West Indies,1bae756b
ADS Fletcher,3,3.0,5.0,5.0,0.0,0.45454545454545453,2016/17,WI,West Indies,1bae756b
ADS Fletcher,3,3.0,5.0,5.0,0.0,0.35714285714285715,2017/18,WI,West Indies,1bae756b
ADS Fletcher,7,7.0,7.0,7.0,0.0,0.3333333333333333,2018,WI,West Indies,1bae756b
ADS Fletcher,3,2.0,7.0,7.0,0.0,0.30434782608695654,2020/21,WI,West Indies,1bae756b
ADS Fletcher,9,7.0,8.0,8.0,0.0,0.26666666666666666,2021,WI,West Indies,1bae756b
ADS Fletcher,3,3.0,11.0,10.0,1.0,0.3333333333333333,2024,WI,West Indies,1bae756b
ADS Fletcher,1,1.0,11.0,10.0,1.0,0.3235294117647059,2024/25,WI,West Indies,1bae756b
AE Isesele,7,7.0,1.0,1.0,0.0,0.14285714285714285,2022/23,NGA,Nigeria,5249f9c4
AE Isesele,6,6.0,3.0,3.0,0.0,0.23076923076923078,2023/24,NGA,Nigeria,5249f9c4
AE Paraam,3,3.0,2.0,2.0,0.0,0.6666666666666666,2019,SGP,Singapore,b56f5b6f
AE Paraam,5,5.0,3.0,3.0,0.0,0.375,2023,SGP,Singapore,b56f5b6f
AE Paraam,6,6.0,3.0,3.0,0.0,0.21428571428571427,2023/24,SGP,Singapore,b56f5b6f
AE Paraam,3,3.0,4.0,4.0,0.0,0.23529411764705882,2024,SGP,Singapore,b56f5b6f
AF Ifill,6,6.0,1.0,1.0,0.0,0.16666666666666666,2019,CAY,Cayman Islands,0e6c2f00
AF Ifill,5,5.0,1.0,1.0,0.0,0.09090909090909091,2022,CAY,Cayman Islands,0e6c2f00
AF Ifill,4,4.0,4.0,4.0,0.0,0.26666666666666666,2022/23,CAY,Cayman Islands,0e6c2f00
AF Ifill,4,4.0,7.0,7.0,0.0,0.3684210526315789,2023/24,CAY,Cayman Islands,0e6c2f00
AF Milne,1,1.0,0.0,0.0,0.0,0.0,2014/15,NZ,New Zealand,350bb1b1
AF Milne,3,3.0,0.0,0.0,0.0,0.0,2015,NZ,New Zealand,350bb1b1
AF Milne,8,8.0,4.0,4.0,0.0,0.3333333333333333,2015/16,NZ,New Zealand,350bb1b1
