player_id,Player,Mat,SR,Overs,Wkts,Econ,D/I
5a37ec26,MS Panesar,1,50.0,4.0,2.0,10.0,0.0
4025c262,PJ van Biljon,10,123.76,0.0,0.0,0.0,0.1
a790df98,S Snater,13,112.5,34.5,13.0,9.67,0.166
531f0278,K Santokie,12,0.0,40.5,18.0,6.8,0.083
44d623c9,J Pakhiaokajee,6,75.6,0.0,0.0,0.0,0.333
78bb68d4,Y Cariah,2,75.0,6.0,1.0,7.16,0.0
c594137f,A Shukla,38,56.09,6.0,1.0,8.66,0.0
d6dcb0c9,Mohammad Shahzad,20,117.57,0.0,0.0,0.0,0.847
681f522f,SA Okpe,45,82.0,100.5,41.0,5.67,0.318
ab75eb29,T Caruana,2,38.46,0.0,0.0,0.0,0.0
5b2acc3f,Shahid Afridi,7,169.76,12.0,3.0,10.5,0.303
3caaf69e,P Campbell,5,46.87,0.0,0.0,0.0,0.0
f752db61,JL Pattinson,4,166.66,13.0,3.0,8.0,0.75
f834dcfc,L Ngidi,43,78.84,142.5,63.0,9.23,0.186
ef4f539a,C Chete,26,46.42,0.0,0.0,0.0,0.807
04cf2e94,A Morris,12,20.83,44.0,17.0,5.97,0.0
ee407966,Divyes Kumar,1,0.0,0.0,0.0,0.0,0.0
ceec82cd,G Johnson,7,38.46,13.0,1.0,6.46,0.5
98d05440,B Regmi,18,42.85,62.1,25.0,6.51,0.222
90bd1f11,B Mahesh,6,160.0,14.0,3.0,8.0,0.0
17e2a2d6,R Dianish,5,92.92,3.0,1.0,7.66,0.2
2dfe0612,Ghulam Ahmadi,44,114.89,163.0,52.0,6.12,0.25
927694f7,Farhan Ahmed,3,50.0,9.0,3.0,7.33,0.333
5f77f23a,US Hathinjar,22,110.96,13.0,7.0,8.23,0.523
d3016d75,P Taylor,11,100.0,32.0,14.0,8.03,0.181
3bf7c034,Sultan Ahmed,17,125.3,82.3,22.0,5.89,0.6
3d0ed2f9,JT Ball,2,0.0,7.0,2.0,11.85,0.5
b0e08fde,Usman Limbada,7,129.26,0.0,0.0,0.0,0.142
79209272,Yasir Ali,38,100.26,0.0,0.0,0.0,0.394
baf3cf01,I Uboh,3,50.0,8.0,2.0,8.0,0.333
a71d0f89,R Chopra,6,91.02,0.0,0.0,0.0,1.0
f3ca5af8,G Kansonkho,44,84.93,26.5,11.0,8.01,0.318
4a745f65,AR Nurse,13,119.71,40.0,8.0,7.95,0.461
dbfb8218,DT Tiripano,23,99.36,69.3,16.0,8.87,0.173
7d32d965,RT Lyons,2,23.52,6.0,1.0,6.66,0.0
2bf69ff5,J Giyanani,1,0.0,4.0,0.0,8.75,0.0
c251b048,Luo Shilin,11,16.66,26.0,4.0,6.34,0.0
50930025,Afsar Zazai,8,81.97,0.0,0.0,0.0,0.285
30f92334,ZGF Foulkes,2,0.0,8.0,1.0,9.25,0.0
e6d298e8,CD de Lange,8,159.09,27.0,8.0,6.33,0.428
2278c4ca,R Sharma,11,160.67,7.2,3.0,7.63,0.0
4e6bc859,E Kuyumcu,3,36.17,3.0,0.0,12.0,0.0
d88f9163,ST Yalimaiwai,3,50.0,10.0,4.0,6.0,0.0
d0178c53,S Kubheka,8,44.0,7.0,0.0,9.42,0.0
ee3bfb9b,SR Rocket,15,40.9,42.0,10.0,7.52,0.0
e38bce7a,MG Bracewell,22,124.62,56.5,24.0,6.4,0.523
ff92e604,G Schachat,3,110.37,0.0,0.0,0.0,0.333
796ffb22,P Masih,3,72.22,9.0,2.0,5.44,0.0
a0a32dd1,Imran Khan,10,104.91,12.0,2.0,8.83,1.0
a3ead8da,A Sharma,12,107.14,0.0,0.0,0.0,0.833
6834d1f2,B Stanlake,19,75.0,70.0,27.0,7.77,0.0
d876610c,Robiul Islam,1,0.0,1.0,0.0,13.0,0.0
1b8242f2,Imran Haider,4,95.0,31.0,7.0,8.06,0.09
ae1300a0,Lwin Maw,1,0.0,0.0,0.0,0.0,0.0
987187b9,Zeeshan Ali,44,139.55,0.0,0.0,0.0,0.604
501fca0d,Sachin Mandy,23,104.65,0.0,0.0,0.0,1.391
a09323d8,AM Patel,2,0.0,3.0,1.0,6.33,0.0
0d24b1f7,UKPW Kumaranayaka,8,0.0,30.0,5.0,8.0,0.375
90a41671,L Karlsson,16,95.55,42.5,18.0,6.21,0.75
9d0e7c58,DM Richards,1,0.0,0.0,0.0,0.0,0.0
399b0b94,CT Bancroft,1,0.0,0.0,0.0,0.0,1.0
ded9240e,PJ Cummins,57,118.79,209.0,66.0,7.44,0.28
c96311d4,CR Ervine,71,105.76,0.0,0.0,0.0,0.436
b9cfb0b1,Sayed Monib,38,169.93,108.2,43.0,8.81,0.289
3bea1983,DT Doram,6,200.0,23.0,9.0,6.82,0.5
9815de17,DP Michael,10,114.15,10.2,4.0,10.06,0.3
dbe50b21,HH Pandya,105,145.09,276.5,87.0,8.17,0.5
da3b91fd,Imran Khan,12,33.33,13.0,2.0,6.38,1.0
5b531900,LF Mavume,7,41.86,0.0,0.0,0.0,0.0
4751827a,CP Schofield,4,120.0,12.5,4.0,7.16,0.25
462411b3,JJ Bumrah,70,57.14,251.3,89.0,6.27,0.13
2278c4ca,R Sharma,2,0.0,7.2,3.0,7.63,0.909
7ffe4817,C Tear,5,82.53,0.0,0.0,0.0,0.6
a818c1be,TA Boult,61,90.62,231.3,83.0,7.68,0.36
f5ba4611,M Sarenac,27,27.5,59.4,20.0,8.91,0.076
e75cb073,UNGB Thenannahelage,9,80.0,0.0,0.0,0.0,0.777
ab23a6a1,Syed Haider,9,92.68,0.0,0.0,0.0,1.111
821a412e,FA Klokker,13,103.5,0.0,0.0,0.0,0.615
6a88d66d,Abdul Naser Baluch,8,140.38,29.2,10.0,6.03,0.125
30c917bf,AV Lazarus,17,123.22,2.1,0.0,6.92,0.411
c9cac448,T Mishra,15,86.31,5.0,3.0,6.6,0.2
927b34c9,S Pillai,8,64.78,26.2,9.0,4.48,0.375
28adcce9,Anwar Rahman,22,64.7,61.4,25.0,6.04,0.333
ae6746e0,Khurram Khan,3,100.0,1.0,1.0,8.0,0.666
42537f07,JA Rudolph,1,85.71,0.0,0.0,0.0,0.0
37138918,Afif Hossain,69,119.63,34.0,12.0,7.64,0.279
ea42ddb9,ME Trescothick,3,126.71,0.0,0.0,0.0,0.666
df1b4c8f,A Halbhavi,16,107.72,0.0,0.0,0.0,0.125
35ae9e8a,S Rungrueang,15,82.06,0.0,0.0,0.0,0.466
612a395c,S Singh,5,0.0,0.0,0.0,0.0,0.0
b2ae53f5,T Thushara,6,50.0,22.0,7.0,8.13,0.333
3c6ffae8,YK Pathan,22,146.58,50.5,13.0,8.61,0.409
5afc0b37,Yusuf Bhoola,5,68.18,0.0,0.0,0.0,1.0
e087956b,BA Stokes,43,128.0,102.0,26.0,8.39,0.523
a6bab2a9,K Gore,8,167.85,25.0,10.0,4.96,0.375
dbd19fb8,C Rice,1,0.0,0.0,0.0,0.0,0.0
dc650363,FE Carava,12,46.03,0.0,0.0,0.0,0.0
5f5ca1a7,Tanwir Afzal,21,126.58,71.0,19.0,7.16,0.19
8787dd53,Husnain Kabeer,1,83.33,0.0,0.0,0.0,1.0
5b8e8294,K Joshi,8,89.85,0.0,0.0,0.0,0.0
36101309,A Manepalli,8,93.1,0.0,0.0,0.0,1.0
753c95b9,SS Pathirana,5,112.5,15.5,5.0,7.51,0.0
eb9cb105,SC Meaker,2,0.0,7.5,2.0,8.93,0.5
3a026eb4,Rizwan Cheema,24,123.88,50.0,9.0,7.64,0.458
b8b95e44,SDJJ Dima,15,41.07,25.1,9.0,8.46,0.071
1c366af1,E Batkhuyag,4,46.15,3.5,1.0,9.91,0.0
090f9211,Shahadat Hossain,3,78.78,20.0,4.0,9.9,0.0
55a73018,Waqar Ali,4,100.0,14.5,10.0,4.51,0.0
5a4c12ab,Sohag Gazi,10,96.61,35.0,4.0,8.54,0.2
3e28808e,N Mugabe,25,110.21,9.2,2.0,8.03,0.12
addfb70e,SW Tait,21,73.33,79.4,28.0,7.39,0.142
43420e97,Naiem Bameri,3,35.08,8.0,1.0,9.12,0.0
2182013e,SW Masakadza,7,75.0,19.3,4.0,10.82,0.285
70e1b3a8,VRB Arachchige,4,166.66,9.0,2.0,9.22,0.25
249fe400,Lemar Momand,7,40.0,15.0,1.0,5.93,0.428
3bf7c034,Sultan Ahmed,17,125.3,0.0,0.0,0.0,1.062
a7553f15,Faisal Khan,38,166.72,21.2,4.0,9.09,0.263
8b6aebf7,SF Nhavotso,4,46.15,5.2,1.0,7.5,0.5
83d567a4,Z Simpson,2,0.0,2.5,2.0,11.29,0.0
c7acf05f,A Kainessie,8,69.51,0.0,0.0,0.0,0.125
6024d149,L Kamarlekar,1,0.0,0.0,0.0,0.0,4.0
1e25b5bf,C Carter,10,87.3,0.0,0.0,0.0,0.3
0b130202,CL Cairns,2,23.07,8.0,1.0,6.5,0.5
6738c3e2,Atif Ali Khan,1,0.0,4.0,0.0,10.75,0.0
e9173fb0,SR Bhudia,43,118.72,30.4,9.0,5.64,0.476
6db7068e,RA Thomas,8,76.84,0.0,0.0,0.0,0.25
91f4a6e5,GPK Wijesingha,6,100.0,0.0,0.0,0.0,0.166
07687c15,Sultan Ahmed,17,125.3,82.3,22.0,5.89,0.6
e6681f88,S Arachchige,4,0.0,6.0,2.0,7.0,0.25
bc69a6d3,PK Ananya,4,100.0,0.0,0.0,0.0,0.0
5f547c8b,Rashid Khan,2,60.0,7.0,1.0,9.57,0.0
ab54f9e7,J Jarvis,5,90.62,14.4,8.0,9.2,0.2
ae8ee4cc,R Tanna,1,66.66,0.0,0.0,0.0,0.0
0f88e2dc,Shafraz Jaleel,4,121.42,0.0,0.0,0.0,1.5
e8a552ef,Usman Khan,22,119.03,59.5,28.0,6.26,0.1
b7d1eadd,P Jayawickrama,5,0.0,13.1,2.0,8.96,0.0
8b89eb80,Faizan Asif,6,125.0,0.0,0.0,0.0,0.0
d8976cb7,DG Blampied,42,100.0,114.5,41.0,6.89,0.428
58533699,SR Mohan,14,69.42,0.0,0.0,0.0,0.571
9e51462f,Naveed Shahid,6,171.42,18.0,6.0,7.94,0.166
9238dd92,YM Nkanya,51,30.3,163.0,65.0,5.32,0.285
5d9a1a73,R Sharma,11,160.67,11.0,2.0,9.36,0.0
78bbeba1,Khizar Hayat,47,101.56,136.0,40.0,6.19,0.282
ea5e0599,Jubaid Ahamed,9,106.52,0.0,0.0,0.0,0.444
1a353572,Saeed Waqar Ali,5,50.0,13.0,6.0,6.23,0.4
6adabee6,Nouman Sarwar,14,134.37,34.5,18.0,7.66,0.571
4c4a06fb,Nasir Jamshed,18,113.43,0.0,0.0,0.0,0.333
3ec513ea,A Maheshwari,12,61.53,18.5,5.0,10.08,0.416
50250426,Asad Shafiq,10,103.78,0.0,0.0,0.0,0.3
ea0e8ea2,R Mahajan,3,100.0,10.0,2.0,9.3,0.0
321fcf79,S Singh,1,0.0,14.0,4.0,9.92,0.0
ed524599,RA Abolarin,10,110.0,27.4,9.0,5.2,0.2
ddb41291,L Sreekumar,1,0.0,0.0,0.0,0.0,0.0
69cccff3,Rashid Khan,93,128.13,7.0,1.0,9.57,0.387
273be75a,D Traore,7,37.03,0.0,0.0,0.0,0.166
e7ba1233,S Matsikenyeri,10,92.68,2.4,0.0,8.62,0.5
7fe9a7e6,Y Jalloh,6,27.65,0.0,0.0,0.0,0.666
da3b91fd,Imran Khan,10,104.91,13.0,2.0,6.38,1.0
9920dd86,CA Soper,31,79.89,92.5,34.0,6.52,0.161
77255a9e,RA Tripathi,5,144.77,0.0,0.0,0.0,0.6
e6b3c3cc,Parveen Kumar,8,84.37,20.2,7.0,7.42,0.0
db571b24,BS Stephenson,9,125.89,10.0,5.0,9.1,0.0
e9630504,Shaiman Anwar,32,126.1,0.0,0.0,0.0,0.343
e7e86505,B Evans,8,102.5,23.4,6.0,7.52,0.125
3a1c34e6,D Gim,17,61.19,6.0,2.0,10.83,0.235
69e23303,Shahadat Hossain,3,78.78,0.0,0.0,0.0,0.0
0d677597,W Barresi,46,115.01,5.4,2.0,8.64,0.659
fa39ad19,D Robson,13,67.44,51.5,13.0,6.05,0.153
6ad2d5f7,LN Rajbanshi,23,53.84,78.5,21.0,6.3,0.26
7671203a,M Montgomery,1,68.42,3.0,0.0,7.0,0.0
673be48f,W Nalisa,31,105.12,84.5,27.0,7.41,0.225
1b8242f2,Imran Haider,11,50.0,0.0,0.0,0.0,1.5
6cc4d322,GC Murtaza,21,49.12,62.3,20.0,7.72,0.25
af19aa66,PK Matautaava,28,127.27,82.0,30.0,6.01,0.714
7c7c4988,NL Ujawe,4,75.0,9.0,3.0,6.55,0.25
3bf7c034,Sultan Ahmed,25,95.52,0.0,0.0,0.0,1.062
fa794790,Habib Ahmadzai,10,103.3,4.0,4.0,6.25,0.3
fc75bbba,M Cohen,3,100.0,0.0,0.0,0.0,1.0
9e52a414,Towhid Hridoy,32,129.05,0.0,0.0,0.0,0.187
449f4e3c,B Muzarabani,60,70.0,212.0,70.0,7.08,0.2
55f33b32,JL Ontong,14,144.95,6.0,1.0,13.83,0.714
fd2bf2a0,Umar Akmal,84,122.73,0.0,0.0,0.0,0.619
26529e00,Manoj Adhikari,11,62.5,0.0,0.0,0.0,0.727
8716233e,ZE Green,61,103.13,0.0,0.0,0.0,0.9
1c014a94,K Dasan,10,106.75,8.0,4.0,6.5,0.555
f0f628c7,MM Patel,3,0.0,10.0,4.0,8.6,0.0
68c56d09,KA Jamieson,13,148.48,44.2,10.0,9.29,0.307
a2c03e90,D Teinaki,4,94.73,0.0,0.0,0.0,0.25
e56fb33a,Adeel Tariq,2,0.0,2.0,1.0,6.5,1.0
a02b9f81,SM Tupou,9,97.38,24.0,14.0,6.04,0.0
cc1e8c68,UT Yadav,9,104.76,30.0,12.0,9.33,0.333
94268960,S Qeshile,2,0.0,0.0,0.0,0.0,1.5
0e3552e2,S Franklin,2,83.33,4.0,0.0,9.25,0.5
3f18724b,MC Sorensen,26,116.45,65.0,26.0,7.24,0.375
d146924b,Raza-ur-Rehman,5,86.2,9.0,2.0,6.44,0.4
77768f72,Rakibul Hasan,3,257.14,7.0,2.0,7.85,0.666
6ef9a32f,Abdulla Bhoola,2,63.63,0.0,0.0,0.0,0.0
c38d3503,Shivam Mavi,6,155.55,14.0,7.0,8.78,0.5
c2a46cb4,Hashmatullah Shahidi,6,87.27,0.0,0.0,0.0,0.166
b56dc5f7,BE Hendricks,19,78.26,68.1,25.0,9.19,0.21
c31d7da1,Jordan O'Brien,13,87.03,0.0,0.0,0.0,0.615
c439461b,Ahmed Hassan,21,91.35,20.3,6.0,7.36,0.19
6c18c062,KA Jadhav,6,49.49,5.0,0.0,7.2,0.166
156378d8,S Jora,31,118.29,0.0,0.0,0.0,0.322
da3b91fd,Imran Khan,10,104.91,37.0,7.0,8.59,0.6
84dc72db,Junaid Siddique,59,94.52,0.0,0.0,0.0,0.142
efcb778e,J Butler,35,109.23,37.3,18.0,7.38,0.371
77191792,Mohammad Mithun,17,93.38,0.0,0.0,0.0,0.266
5d6064b0,E Kuchey,4,73.68,6.0,0.0,8.83,0.5
51e1ed69,SG Borthwick,1,87.5,4.0,1.0,3.75,1.0
a9231c3f,SR Taylor,30,135.32,43.0,11.0,5.79,0.333
c290033d,Ihsanullah,1,142.85,0.0,0.0,0.0,0.0
1efd12d1,PR Brown,4,44.44,13.0,3.0,9.84,0.5
91052c96,PW Borren,43,121.75,87.4,18.0,6.87,0.682
1252f71a,MRJ Watt,70,116.26,242.1,82.0,7.01,0.223
db51b9a0,Ali Raza,5,115.0,0.0,0.0,0.0,1.05
62c713bf,AJ Staal,14,130.92,0.0,0.0,0.0,0.0
a36915ce,N Vanua,58,136.47,173.4,66.0,7.22,0.362
cd752e8a,Lee Kangmin,6,57.14,4.0,0.0,10.0,0.166
80ad39ac,Hasan Mahmud,18,46.66,62.0,18.0,7.48,0.277
f2800ef3,Yasir Shah,2,157.14,4.0,0.0,9.75,2.0
d6dcb0c9,Mohammad Shahzad,73,132.12,48.1,13.0,8.53,0.05
7c38942a,Zahir Mohammed,19,150.75,1.0,0.0,23.0,0.315
5c86b6ac,S Elayaperumal,5,29.16,1.0,0.0,11.0,0.0
e16e7347,CG Williams,35,112.9,29.0,9.0,6.24,0.085
8b8745fd,ML Lewis,2,0.0,7.3,4.0,6.53,0.5
6bc04a3e,R Obuya,21,117.14,0.0,0.0,0.0,0.428
1e78c51c,J Sebanja,9,72.22,31.0,13.0,7.87,0.222
036b8660,BKB Corbin,7,139.7,0.0,0.0,0.0,0.0
c439461b,Ahmed Hassan,21,91.35,0.0,0.0,0.0,0.19
679302a1,Z McLaughlin,3,37.5,7.1,2.0,7.53,0.0
033e9d59,Arjun Vinod,22,111.43,46.0,11.0,7.36,0.5
321fcf79,S Singh,5,0.0,14.0,4.0,9.92,0.0
a22fb7b5,PM Nevill,9,227.27,0.0,0.0,0.0,0.333
4a51c045,Kim Daeyeon,10,80.17,24.0,10.0,7.87,0.3
dd98b22f,Munim Shahriar,5,72.34,0.0,0.0,0.0,0.5
b2e1d224,G Malla,45,120.29,0.0,0.0,0.0,0.511
7a25958c,Huang Junjie,7,40.47,0.0,0.0,0.0,0.571
880eca04,J Reb,8,75.9,9.0,1.0,11.77,0.0
f22d2247,KH Abe,21,128.14,1.0,1.0,8.0,0.142
4a370769,Gagandeep Singh,10,102.94,4.0,0.0,7.25,0.0
30baaf1f,TP Allen,5,158.82,3.0,1.0,9.33,0.6
2dcac6ff,E Niyomugabo,48,99.54,30.2,10.0,7.45,0.234
c46e9e56,CJO Smith,8,107.4,0.0,0.0,0.0,1.285
b9fd3959,Iqbal Hussain,26,108.33,94.0,45.0,7.37,0.538
ee8f1a6d,Azam Khan,14,133.33,0.0,0.0,0.0,0.357
23eeb873,DL Chahar,25,189.28,90.0,31.0,8.3,0.08
509a7ca1,MD Gunathilaka,46,120.48,20.3,6.0,7.56,0.466
fc30a5b7,RP Mitchell,5,33.33,20.0,5.0,8.35,0.4
241a104c,V Hampihallikar,6,36.58,12.0,1.0,10.75,0.166
72253b87,Kaleemullah,42,105.55,128.5,33.0,7.15,0.142
dc36a6a5,AN Kervezee,10,110.3,0.0,0.0,0.0,0.4
41eb66fd,Muhammad Younis,14,129.06,1.0,0.0,13.0,0.214
da1f80f8,LJ Barker,10,91.3,0.0,0.0,0.0,0.2
6b74c13b,Mirza Ahsan,30,163.46,0.0,0.0,0.0,0.1
3eb7c45d,Imran Nazir,25,135.13,0.0,0.0,0.0,0.44
6c6591ab,PP Ojha,6,166.66,21.0,10.0,6.28,0.166
83904270,DBL Powell,5,100.0,17.0,2.0,7.7,0.4
74ef405a,MBS Jonkman,3,12.5,8.0,4.0,5.87,0.666
fd201eb4,Shahzaib Hasan,10,89.23,0.0,0.0,0.0,0.3
f3c217a9,Wang Liuyang,4,54.9,0.0,0.0,0.0,0.75
da3b91fd,Imran Khan,3,0.0,13.0,2.0,6.38,0.6
b94827f0,AR Menon,1,40.0,1.0,0.0,12.0,0.0
62e203d4,Junaid Siddique,7,147.22,218.5,75.0,7.57,0.186
b8e65260,Imran Ameer,19,105.37,57.3,13.0,7.42,0.105
86cd782f,Mehrab Hossain jnr,2,64.0,2.5,0.0,7.05,0.0
43b36ccf,Yadwinder Singh,1,69.23,2.0,0.0,1.0,1.0
82fc5e8d,M Sedgwick,3,0.0,1.0,0.0,21.0,0.0
cbc6c352,M Goonetilleke,3,0.0,0.0,0.0,0.0,0.333
0ed66ce6,C Forshaw,8,107.14,24.0,16.0,8.37,0.125
bafb9238,Usman Khan,22,119.03,0.0,0.0,0.0,0.363
fcd92ab0,Nooruddin Mujadady,6,164.7,15.0,4.0,9.86,0.166
612a395c,S Singh,1,0.0,1.0,0.0,8.0,0.0
c2fd51b1,K Gilham,7,94.44,28.0,6.0,5.78,0.285
6892f9c3,Waji Ul Hassan,13,146.99,15.0,3.0,6.53,0.23
d76ab352,Jaspreet Singh,21,106.34,52.3,20.0,7.02,0.25
4c61a0f9,NW Bracken,19,68.18,62.5,19.0,6.97,0.315
6b8eb6e5,S Sreesanth,10,142.85,34.0,7.0,8.47,0.222
a24be938,VR Iyer,9,162.19,9.1,5.0,8.18,0.444
80782209,JDP Albertze,4,0.0,0.0,0.0,0.0,0.25
e6dd77bb,SS McKechnie,30,98.21,0.0,0.0,0.0,0.766
79aad751,PADLR Sandakan,20,60.52,76.4,23.0,7.26,0.3
740742ef,RG Sharma,159,140.89,11.2,1.0,9.97,0.408
acaf467d,E Munkhbat,2,12.5,0.0,0.0,0.0,0.0
6c75310b,J Lewis,2,25.0,7.0,4.0,7.85,0.5
fb66ce1f,CH Morris,23,130.39,83.0,34.0,8.39,0.26
c60361d7,Harprit Singh,2,100.0,3.0,1.0,10.66,0.0
8f1e023f,Sidhant Singh,11,131.85,23.0,6.0,9.39,0.272
9f9b903e,TK Musakanda,12,120.12,0.0,0.0,0.0,0.5
374bb5e7,K Klein,6,90.47,20.0,10.0,7.1,0.166
58edb974,Irshad Mubbashar,5,85.33,2.0,1.0,11.0,0.4
d167edd3,SM Boland,3,0.0,11.0,3.0,8.18,0.333
612a395c,S Singh,5,0.0,1.0,0.0,8.0,0.0
7805af0f,NM Carter,7,33.33,26.0,6.0,6.46,0.142
fec50c96,SMA Priyanjan,3,87.09,0.0,0.0,0.0,0.0
a19db58e,Umair Sharif,8,119.6,14.0,2.0,8.35,0.375
053f3ce3,D Ravu,24,96.66,67.1,31.0,7.17,0.25
34cb2f69,Hamza Tahir,17,42.85,62.0,23.0,8.25,0.294
209e91e6,B Kohler-Cadmore,4,145.0,0.0,0.0,0.0,0.75
bb9b51f4,JOA Gordon,17,50.0,54.2,20.0,7.49,0.187
8eb7c5a6,L Berthe,10,44.0,1.0,0.0,14.0,0.111
8f02f6a8,J Mosca,14,147.91,0.0,0.0,0.0,0.5
c4ab9b94,Abdullah Rana,8,155.55,22.0,14.0,8.36,0.0
85ad2217,DS Smith,6,126.08,0.0,0.0,0.0,0.166
95e47073,Huzaif Yousuf,6,100.0,9.4,1.0,11.17,0.0
88fac705,TJ Draca,4,0.0,16.0,8.0,4.25,0.5
2a9eee66,Vikramjit Singh,22,116.6,8.0,4.0,7.25,0.363
d6dcb0c9,Mohammad Shahzad,20,117.57,48.1,13.0,8.53,0.05
59ea70a4,HT Tector,81,118.7,24.0,7.0,6.37,0.641
ef18b66e,Taskin Ahmed,70,94.6,242.5,75.0,7.55,0.161
f5ef7ac3,TSS Mackintosh,2,114.28,0.0,0.0,0.0,1.0
c25be68d,P Magafas,4,98.0,0.0,0.0,0.0,0.0
b8d490fd,AJ Finch,103,142.53,2.0,0.0,13.5,0.49
39181592,PE Kruger,6,122.41,17.2,7.0,8.3,0.166
9b85a13a,Mohammad Ahnaff,9,123.14,1.0,0.0,15.0,0.666
2967df25,M Patel,3,80.0,0.0,0.0,0.0,0.0
5b2acc3f,Shahid Afridi,99,150.0,361.2,98.0,6.63,0.142
8a3756a0,CR Suryawanshi,5,128.0,2.0,1.0,6.5,1.4
72a4c3b2,L Canessane,26,121.22,0.0,0.0,0.0,0.269
519c30cb,CJ Gannon,4,133.33,9.0,3.0,7.44,0.5
babc65d3,Parveen Kumar,7,42.85,20.2,7.0,7.42,0.0
0d9d3baa,GF Gomes,15,121.81,2.0,0.0,8.0,0.071
69649715,JT Darrell,2,0.0,7.0,3.0,3.14,0.0
6d27e42d,Wahidullah Usmani,7,96.64,0.0,0.0,0.0,0.142
a9fd6ca3,Rahman Ademi,9,24.07,11.0,1.0,8.72,0.0
dd3df124,Akramullah Malikzada,5,0.0,3.0,1.0,14.66,0.25
033ac24e,Shafiq Sharif,13,127.89,0.0,0.0,0.0,0.416
7ca68967,NA Greenwood,31,144.4,43.0,12.0,5.48,0.322
a4cc73aa,SV Samson,33,144.52,0.0,0.0,0.0,0.727
21bfd654,P Agnihotri,2,69.44,0.0,0.0,0.0,0.5
3befa8e0,Hashir Hussain,1,0.0,1.0,0.0,10.0,0.0
452024ef,Humayun Kabir,3,68.96,0.0,0.0,0.0,0.0
60fc2c8c,T Shanmugam,6,100.0,11.0,1.0,6.18,0.0
a4bcaba7,G Venkateswaran,17,98.69,13.2,1.0,9.97,0.176
33f28243,Naved-ul-Hasan,4,112.5,14.1,5.0,7.12,0.5
37a1766e,SP Guzman,5,80.76,0.0,0.0,0.0,0.2
99464591,MJ North,1,95.23,0.0,0.0,0.0,0.0
6978bff0,Sajad Ahmadzai,17,95.09,52.4,18.0,7.29,0.058
80f9fd4f,C Brennan,23,128.11,0.0,0.0,0.0,0.434
aeb893b4,GG Banner,9,99.17,5.3,3.0,6.18,0.555
44321a66,JN Snape,1,63.63,1.0,0.0,12.0,1.0
cc18ba92,PS Airee,12,85.04,0.0,0.0,0.0,0.5
6232e1ed,GJ McCarter,3,0.0,5.0,0.0,10.0,0.0
5f26f677,BM Duckett,12,145.16,0.0,0.0,0.0,0.5
0503ae22,Nawroz Mangal,32,111.47,10.0,4.0,8.0,0.5
85b3fab2,T Stubbs,31,137.87,1.0,0.0,20.0,0.548
2c535f08,F Damiao Couana,37,123.86,109.1,36.0,6.38,0.388
989889ff,JP Inglis,26,160.14,0.0,0.0,0.0,0.5
4d6d6280,Salman Butt,24,107.98,0.0,0.0,0.0,0.125
3c28853f,Sediqullah Atal,6,83.72,0.0,0.0,0.0,0.333
28496266,CT Mumba,9,102.63,21.0,3.0,9.04,0.0
612a395c,S Singh,1,0.0,1.0,0.0,8.0,0.761
c149b9ca,NJ Ferraby,18,110.56,0.0,0.0,0.0,0.111
3eac9d95,JDP Oram,36,139.82,91.0,19.0,8.71,0.333
b7db83eb,Jitin Singh,24,109.5,4.2,4.0,11.07,0.083
869f61bc,RL Vitas,9,75.22,0.0,0.0,0.0,0.0
33742f04,Usman Qadir,25,120.0,72.0,31.0,7.95,0.2
d12143bf,JM Anderson,19,50.0,70.2,18.0,7.84,0.157
1f4a78c5,Utkarsh Jain,13,66.07,45.1,19.0,6.26,0.538
13bf1d91,Sulaiman Ali,21,115.78,41.5,14.0,9.87,0.333
709525fc,J Vijay,5,139.39,2.0,0.0,15.5,0.6
c16d2e28,SJ Harmison,2,0.0,6.3,1.0,6.46,0.5
9025e58f,Junaid Siddiqui,22,113.33,71.1,15.0,5.62,0.136
56e771ef,Rizwan Mahmood,13,120.61,0.0,0.0,0.0,0.272
90ddee48,I Master,6,96.07,5.0,0.0,11.2,0.5
53bc7b84,Aftab Ahmed,11,128.08,0.2,0.0,24.0,0.0
20ac8219,S Vashisht,34,96.55,90.1,28.0,6.18,0.588
da21531c,Waqar Khan,4,66.66,13.0,8.0,6.61,0.25
49235be5,Gurpratap Singh,11,142.28,37.0,16.0,6.64,0.545
c17dcc29,F Khaliq,8,109.57,26.0,8.0,6.26,0.375
b75b7b09,Rakibul Hasan,3,257.14,7.0,2.0,7.85,0.0
5892ac75,R Kalimuthu,14,117.39,48.1,25.0,7.95,0.071
da3b91fd,Imran Khan,10,104.91,13.0,2.0,6.38,0.6
c6d1b1e4,P Baron,20,116.93,0.0,0.0,0.0,0.45
f83b77f9,Raaz Mohammad,21,79.41,61.2,23.0,6.65,0.238
e4a0deae,MJ Santner,104,122.28,359.0,115.0,7.05,0.401
d701081f,JH Mensah,2,170.0,0.0,0.0,0.0,0.0
895ae8b6,D Kalvin,11,65.54,14.0,2.0,9.21,0.09
12f53be7,Abdul Rahman,3,0.0,10.0,4.0,7.2,0.4
93c8799e,N Acawei,10,107.22,0.0,0.0,0.0,0.4
be0077ba,Junaid Khan,20,191.66,68.0,23.0,6.08,0.05
d8e79af0,AC Botha,14,92.19,34.0,21.0,5.41,0.615
b8fe81be,Ali Hussain,5,63.63,15.0,1.0,8.33,0.2
